εκατονταρχης	a centurion
εκβαινω	to go out
εκβαλλω	to drive, cast | send out, to expel | to command | cause to depart | to reject | to leave out | to take, draw | pluck out | with violence:  | to bring forth | out of
εκβασις	a way out | the issue
εκβολη	a throwing out | a jettison, a throwing overboard of cargo
εκγαμιζω	Rec. for 
εκγαμισκω	Rec. for 
εκγονος	born of | a child, son or daughter | descendants | children or grand-children
εκδαπαναω	to spend wholly | to spend oneself wholly
εκδεχομαι	to take | receive from | to expect, await
εκδηλος	quite clear, evident
εκδημεω	to be from home, absent
εκδιδωμι	to surrender, give up, give out | to let out for hire | to let out to one's advantage
εκδιηγεομαι	to tell in detail, relate, declare
εκδικεω	to vindicate | to avenge
εκδικησις	vengeance, vindication
εκδικος	without law, unjust | exacting penalty from | an avenger
εκδιωκω	to chase away, drive out
εκδοτος	given up, delivered over
εκδοχη	in cl.,  | a receiving from, succession | an interpretation | expectation
εκδυω	to take of, strip of, strip | to put off
εκει	there | thither
εκειθεν	thence | thereafter
εκεινος	that | he, she, it | that way
εκεισε	thither
εκζητεω	to seek out  | after, search for | sought and searched out | to demand, require
εκζητησις	a questioning | subject for dispute
εκθαμβεω	to be amazed | to amaze, terrify | to be amazed, terrified
εκθαμβος	amazed
εκθαυμαζω	to wonder greatly
εκθετος	cast out
εκκαθαιρω	to cleanse thoroughly, cleanse out
εκκαιω	to burn up | to kindle | to burn
εκκακεω	
εκκεντεω	to prick out, put out | to pierce
εκκλαω	to break off: pass.
εκκλειω	to shut out
εκκλησια	an assembly | the assembly, congregation, community | (the) church
εκκλινω	to turn aside, turn away | from the right path
εκκολυμβαω	to swim out of
εκκομιζω	to carry out
εκκοπη	in T for 
εκκοπτω	to cut out, cut off, cut downto cut out, cut off, cut down: of a hand, foot, 
εκκρεμαννυμι	to hang from or upon
εκκρεμομαι	 
εκλαλεω	to speak out, divulge
εκλαμπω	to shine forth
εκλανθανω	to escape notice utterly | to forget utterly
εκλεγω	to pick out, choose | to pick out for oneself, choose 
εκλειπω	to leave out, pass over | to leave off, cease, fail
εκλεκτος	choice, select | eminent | chosen | elect, chosen  | of Christ:  | of holy angels:  | of Christians: 
εκλογη	a choice, selection
εκλυω	to loose, release | to unloose | to relax, enfeeble | to be faint, grow weary
εκμασσω	to wipe off
εκμυκτηριζω	to hold up the nose in derision at, scoff at
εκνευω	to bend the head aside  | to shun, avoid | to withdraw
εκνηφω	to become sober after drunkenness
εκουσιος	voluntary
εκουσιως	voluntarily, willingly
εκπαλαι	for a long time, from of old
εκπειραζω	= cl.  | to put to the proof | test, make trial of, tempt
εκπεμπω	to send forth
εκπερισσως	more exceedingly
εκπεταννυμι	to spread out | stretch forth
εκπηδαω	to spring forth
εκπιπτω	to fall out of, fall from, fall  | fall from its place, fail, perish
εκπλεω	to sail away
εκπληροω	to fill full, make up a number | to fulfil
εκπληρωσις	a completion, fulfilment
εκπλησσω	to strike out, drive away | to strike with panic or shock, to amaze, astonish | cf. also 
εκπνεω	to breathe out | to breathe one's last, expire
εκπορευω	to make to go out | to go forth | to come forth, proceed
εκπορνευω	to give oneself up to fornication
εκπτυω	to spit out | to spit at in disgust, to abominate, loathe
εκριζοω	to root out, pluck up by the roots
εκστασις	a displacement | An abnormal condition of the mind, in which the subject passes out of his usual self-control (Hippocr.); in NT (Kennedy,  | a trance | amazement
εκστρεφω	to turn out of | to turn inside out | to change entirely, pervert
εκσωζω	to preserve from danger, bring safe
εκταρασσω	to throw into great trouble, agitate
εκτεινω	to stretch out or forth | towards | against | to cast
εκτελεω	to bring to an end, finish, complete
εκτενεια	zeal, intentness, earnestness
εκτενης	stretched, strained | earnest, zealous
εκτενως	fervently, earnestly
εκτιθημι	to set out, expose | to set forth, expound
εκτινασσω	to shake off
εκτος	the sixthoutside, beyond | the outside | With force of prep., c. gen.;  | outside of | beyond, besides, except
εκτρεπω	to turn out of the course, turn aside | to turn aside | be put out of joint | to shun, avoid
εκτρεφω	to nurture, bring up | to nourish
εκτρομος	exceedingly terrified
εκτρωμα	an abortion, an untimely birth
εκφερω	to carry out, bring out | to bring forth | of women (Hipp., Arist., al.);  | of the ground (Hdt.): 
εκφευγω	to flee away, escape
εκφοβεω	to frighten away, terrif
εκφοβος	affrighted, terrified
εκφυω	to cause to grow out, put forth
εκχεω	to pour out | to give oneself up to |  ran riotously in
εκχυννω	Hellenistic form of 
εκχωρεω	to depart, withdraw
εκψυχω	to expire, breathe one's last
εκων	willing, of one's own free will
ελαια	an olive tree | the Mount of Olives | an olive
ελαιον	olive-oil
ελαιων	olive-grove, olive-garden
Ελαμειτης	an Elamite
ελασσων	less
ελαττονεω	to be less |  had no lack
ελαττοω	to make less
ελαυνω	to drive
ελαφρια	lightness, levity
ελαφρος	light | easy to bear | our light affliction
ελαχιστος	smallest, least | less than the least
Ελεαζαρ	Eleazar
ελεαω	in NT: 
ελεγμος	reproof
ελεγξις	rebuke
ελεγχος	a proof, test: 
ελεγχω	to treat with contempt | to convict |  show him his fault | to reprove, rebuke | to expose | reprove | convict
ελεεινος	pitiable, miserable
ελεεω	to have pity  | mercy on, to show mercy | to have pity  | mercy shown one
ελεημοσυνη	mercy, pity | almsgiving, alms
ελεημων	merciful:
ελεινος	
Ελεισαβετ	Elizabeth
ελεος	mercy, pity, compassion | of men:  | Of God:  | Of Christ: 
ελευθερια	liberty
ελευθερος	free | in civil sense, not a slave:  | as regards righteousness
ελευθεροω	to make free
ελευσις	a coming
ελεφαντινος	of ivory
Ελιακειμ	Eliakim
ελιγμα	a roll
Ελιεζερ	Eliezer
Ελιουδ	indecl.,  | Eliud
Ελισαβετ	
Ελισαιος	Elisha
ελισσω	to roll, roll up
ελκος	a wound | a sore, an ulcer
ελκοω	to wound | to ulcerate | to suffer from sores | full of sores
ελκυω	
ελκω	to draw | to draw, lead, impel
Ελλας	with varying usage as to geographical limits; in NT = ' | Greece
Ελλην	a Greek
Ελληνικκος	Greek
Ελληνις	a Greek | Gentile | woman
Ελληνιστης	a Hellenist |  Grecian Jew
Ελληνιστι	in Greek
ελλογαω	to charge to one's account, impute
Ελμαδαμ	Elmadam
ελπιζω	to look for, expect, hope | for
ελπις	expectation | hope | of hope in general:  | Of religious hope:  | of the author or ground of hope (cl.):  | of the thing hoped for: 
Ελυμας	Elymas
ελωι	Eloi
εμαυτου	reflex pron. of first pers., used only in gen., dat. and acc sing.,  | of myself
εμβαινω	to step into | to embark
εμβαλλω	to cast into
εμβαπτω	to dip in
εμβατευω	to step in | on | to frequent, haunt, dwell in | dwelling in | to invade | to enter on, come into possession of
εμβιβαζω	to set in, put in | to put on board | embark
εμβλεπω	to look at | to look | to consider
εμβριμαομαι	to snort in | to be moved with anger | to admonish sternly
εμεω	to vomit
εμμαινομαι	to rage against
Εμμανουηλ	Immanuel
Εμμαους	Emmaus
εμμενω	to abide in | to abide by, be true to
Εμμωρ	Emmor
εμος	poss. prop. of first pers., representing the em­phasized gen.  | mine
εμπαιγμονη	mockery
εμπαιγμος	a mocking
εμπαιζω	= Attic  | to mock at, mock
εμπαικτης	a mocker
εμπεριπατεω	
εμπιπλημι	to fill full, fill up, satisfy | to take one's fill of
εμπιπρημι	to set on fire |  to become inflamed
εμπιπτω	to fall into
εμπλεκω	to weave in, entwine | to be involved, entangled in
εμπλοκη	a braiding
εμπνεω	
εμπορευομαι	to travel | for business | to traffic, trade | C. acc rei  | to traffic in | to import | to make a gain of
εμπορια	commerce, business, trade
εμποριον	a trading place, exchange
εμπορος	a passenger on shipboard, one on a journey | a merchant
εμπρηθω	
εμπροσθεν	of place (in cl. also of time),  | before, in front | before | in front of:  | in the presence of:  | in the sight of:  | of rank and dignity (Dem., Plat., al.; LXX, 
εμπτυω	= cl.,  | to spit upon
εμφανης	manifest
εμφανιζω	to manifest, exhibit | to show oneself, appear | to declare, make known
εμφοβος	terrible | in fear | terrified
εμφυσαω	to breathe into | breathe upon
εμφυτος	innate | rooted, implanted
εν	in, within, on, at, by, among | in my Father's house | with | by, with | at the rate of, amounting to | in | during | meanwhile | while | when, after | within
εναγκαλιζομαι	to take into one's arms
εναλιος	of the sea | marine creatures
εναντι	a  | before
εναντιος|G1727	over against, opposite, contrary | opposed, hostile | before, in the presence of
εναρχομαι	to begin, make a beginning
ενατος	ninth
ενδεης	in want, needy
ενδειγμα	a plain token, proof
ενδεικνυμι	to mark, point out | to show forth, prove | to manifest
ενδειξις	a pointing out, showing forth, proof
ενδεκα	indecl.,  | eleven
ενδεκατος	eleventh
ενδεχομαι	to admit, approve | to be possible | it is possible
ενδημεω	to live in | be at home
ενδιδυσκω	to put on | to put on oneself, be clothed in
ενδικος	righteous, just
ενδομησις	
ενδοξαζω	to glorify
ενδοξος	held in honour, of high repute | glorious, splendid
ενδυμα	raiment, clothing, a garment
ενδυναμοω	to make strong, strengthen
ενδυνω	
ενδυσις	a putting on
ενδυω	to put on oneself, be clothed with | to enter, press into
ενδωμησις	a build­ing in | its wall had jasper built into it
ενεδρα	a lying in wait, an ambush
ενεδρευω	to lie in wait for
ενεδρον	
ενειλεω	to roll in, wind in
ενειμι	to be in, within | to be possible
ενεκα	on account of, because of
ενενηκοντα	ninety
ενεος	dumb, speechless
ενεργεια	operative power  | potential power | working
ενεργεω	to be at work | in action, to operate | to work, effect, do | to be actuated, set in operation
ενεργημα	effect, operation
ενεργης	at work, active, effective
ενευλογεω	to bless
ενεχω	to hold in | to be held, entangled | to set oneself against, be urgent against
ενθαδε	here:  | hither:  
ἔνθεν	hence
ενθυμεομαι	to reflect on, ponder
ενθυμησις	consideration, pondering | device | thoughts, feel­ings
ενι	=  | is in, has place, can be
ενιαυτος	a cycle of time | a year
ενιστημι	to place in | to be at hand, impend, threaten | to be present | present
ενισχυω	to strengthen | became strong
ενκαθετος	suborned to lie in wait, lying in wait
ενκαινια	dedication
ενκαινιζω	to innovate | to renew | to initiate, inaugurate, dedicate
ενκακεω	to lose heart
ενκατοικεω	to dwell among
ενκαυκαομαι	to take pride in, glory in
ενκεντριζω	to ingraft, graft in
ενκοπη	an incision, a cutting, break | an interruption, a hindrance
ενκοπτω	to cut into | to hinder
ενκρινω	to reckon among
ενκυος	pregnant, big with child
εννεα	nine
εννενηκοντα	
εννεος	
εννευω	to nod to, make a sign to
εννοια	thinking, consideration | a thought, purpose, design
εννομος	lawful, legal | Of persons,  | law-abiding | under law
εννυχα	
εννυχος	nightly | by night
ενοικεω	to dwell in
ενορκιζω	to adjure
ενοτης	unity, unanimity
ενοχλεω	to trouble
ενοχος	held in, bound by | In law-phrases  | liable | c. gen., of the punishment ( | c. gen. (cl. c. dat„ rarely c. prep.; MM,  | c. gen., of the thing injured, guilty (absol., in cl.): 
ενπεριπατεω	to walk about in | among
ενπνεω	to breathe on | to breathe | absol.;  | c. gen. part.: fig., 
ενταλμα	a precept
ενταφιαζω	a  | to prepare for burial
ενταφιασμος	preparation for burial
εντελλω	to command, enjoin, instruct | to command | to charge
εντευθεν	hence | on this side and on that, on each side | thereupon | hence, therefore
εντευξις	a lighting upon, meeting with | conversation | a petition
εντιμος	honoured, prized, precious
εντολη	a charge, injunction, order, command | Esp. of religious precepts and commandments;  | of God's commandments: in OT,  | of things commanded Christ by the Father:  | of the precepts of Christ:  | Phrases: seq. 
εντοπιος	of a place, resident
εντος	within | within you | among you
εντρεπω	to turn about | put to shame | to reverence
εντρεφω	to train up, nurture
εντρομος	trembling with fear
εντροπη	respect, reverence | shame
εντρυφαω	to revel in
εντυγχανω	to fall in with | to meet with in order to converse | to petition, make petition | against
εντυλισσω	to wrap up | roll or coil about
εντυποω	to imprint, engrave
ενυβριζω	to insult, mock at
ενυπνιαζω	to dream
ενυπνιον	a dream
ενωπιος	face to face, in sight | before, in the presence of
Ενως	Enos (
ενωτιζομαι	to give ear to, hearken to
Ενωχ	Enoch (
εξ	indecl.,  | six: 
εξαγγελλω	to tell out, proclaim
εξαγοραζω	to redeem, ransom | to buy up | to buy up for oneself
εξαγω	to lead out
εξαιρεω	to take out | to take out for oneself, choose | to deliver
εξαιρω	to lift up, lift off the earth, remove
εξαιτεω	to ask from | to ask for oneself, demand | obtained you by asking
εξαιφνης	suddenly
εξακολουθεω	to follow, follow up
εξακοσιοι	six hundred
εξαλειφω	to plaster, wash over | to wipe off, wipe out
εξαλλομαι	to leap up
εξαναστασις	a rising again
εξανατελλω	to cause to spring up | to spring up
εξανιστημι	to raise up | to rise
εξαπαταω	to deceive
εξαπινα	suddenly
εξαπορεω	to be utterly at a loss, be in despair
εξαποστελλω	to send forth | to send away
εξαρτιζω	to com­plete, finish | to furnish, supply
εξαστραπτω	to flash like lightning, gleam, be radiant
εξαυτης	at once, forthwith
εξεγειρω	to raise up
εξειμι	to go forth
εξειμι_2	
εξελεγχω	to convict: 
εξελκω	to draw out | away
εξεραμα	a vomit
εξεραυναω	to search out, search carefully
εξερευναω	
εξερχομαι	to go, or come out of
εξεστι	it is permitted, lawful
εξεταζω	to examine closely, inquire carefully | of
εξεφνης	
εξηγεομαι	to lead, show the way | to unfold, narrate, declare
εξηκοντα	indecl.,  | sixty
εξης	in order, successively, next | soon after
εξηχεω	to sound forth
εξις	habit, use, experience
εξιστημι	to put out of its place | to drive one out of his senses, hence | to confound, amaze | to stand aside from, retire from | to lose  one's senses | to be beside oneself, be mad | to be amazed, confounded
εξισχυω	to have strength enough, to be quite able
εξοδος	a going out, departure
εξολεθρευω	to destroy utterly
εξομολογεω	to profess | agree | to acknowledge, confess | to make acknowledgment to one's honour, to praise, give praise to
εξον	
εξορκιζω	to administer an oath to | to adjure
εξορκιστης	one who administers an oath | an exorcist
εξορυσσω	to dig out, dig up
εξουδενεω	to despise, set at nought
εξουδενοω	
εξουθενεω	to set at nought, despise utterly, treat with contempt
εξουθενοω	v.l. for 
εξουσια	liberty | power to act | right, authority | jurisdiction | a ruler | magistrate
εξουσιαζω	to exercise authority | to exercise authority over | to be held under authority
εξοχη	a projection | eminence, excellence | the chief men
εξυπνιζω	to awaken out of sleep
εξυπνος	roused out of sleep
εξω	outside, without | he who is without | as prep. c. gen.:  | After verbs of motion;  | forth, out | out of
εξωθεν	Whence ? | from without | without
εξωθεω	to thrust out | to drive out of the sea, drive on shore
εξωτερος	outer
 εοικα	to be like
εορταζω	to keep festival
εορτη	a feast, festival | for the feast | at each feast
επαγγελια	a summons | a promise
επαγγελλω	to announce, proclaim |   | to promise | to profess | to promise | to profess
επαγγελμα	a promise: 
επαγω	to bring upon
επαγωνιζομαι	to contend with | to contend for
επαθροιζω	to assemble besides
Επαινετος	Epænetus
επαινεω	to praise
επαινος	praise
επαιρω	to lift up, raise | to be lifted up with pride
επαισχυνομαι	to be ashamed | of
επαιτεω	to ask besides | to beg
επακολουθεω	to follow after
επακουω	to listen to | to hearken to, hear with favour
επακροαομαι	to listen attentively
επαν	later form of  | after, when
επαναγκης	it is compulsory, necessary | of necessity
επαναγω	to bring up | back | to put out to sea | to return
επαναμιμνησκω	to remind again
επαναπαυω	to refresh, cause to rest | upon | to rest upon
επανερχομαι	to return
επανιστημι	to raise up against | to rise up against
επανορθωσις	correction
επανω	above | adverbially;  | of place:  | more than | As prep. c. gen.;  | of place:  | of pre-eminence: 
επαρατος	accursed
επαρκεω	to be strong enough for | to ward off | to aid, relieve
επαρχεια	the jurisdiction of a prefect | province
επαρχειος	
επαυλις	a dwelling, habitation
επαυριον	on the morrow
Επαφρας	Epaphras
επαφριζω	to foam up
Επαφροδιτος	Epaphroditus
επεγειρω	to rouse up, excite
επει	conj. ( | when, since | when, after | since, because | otherwise, else
επειδη	conj.;  | when now, after that | seeing that, forasmuch as
επειδηπερ	conj.,  | forasmuch as
επειδον	with a view to bless: c. inf.,  | To punish: seq. 
επειμι	to come upon, approach | to come on | after | next, following
επειπερ	since indeed
επεισαγωγη	a bringing in besides | in addition
επεισερχομαι	to come in upon
επειτα	thereupon, thereafter, then
επεκεινα	beyond
επεκτεινω	to extend | to stretch forward
επενδυτης	an outer tunic
επενδυω	=  | to put on over | to have on over, be clothed upon
επερχομαι	to come to, arrive, come on | to come upon
επερωταω	to in­quire of, consult, question | to beg of, demand of
επερωτημα	a question, an inquiry | a demand
επεχω	to hold upon | to hold out, offer | to hold | direct towards | to intend, purpose | to observe, give attention to | to stay, wait
επηρεαζω	to revile
επι	on, upon | on, upon | over | at, by | in the presence of, before | in the time of | when A. was high priest | at, at the time of | on, upon | above | at, by | upon, on the ground of | in the matter of | upon, of, concerning | for the reason that,  | over | over | against | in addition to | in, at, on | upon, over | to | to call after | thrice | the more, further | forasmuch as | unto, towards | for | against | concerning, for | during, for | as long as, for so long time as | yet longer, further | on, about, towards | up | upon | towards | over | again, in addition | against
επιβαινω	to get up on, mount | to embark in | go aboard | to go up to, go on to, enter
επιβαλλω	to cast, lay | put upon | Intrans.,  | to throw oneself | rush upon | to put one's mind upon | when he thought thereon | he wept | he began to weep | to fall to one's share
επιβαρεω	to put a burden on, be burdensome
επιβιβαζω	to place upon
επιβλεπω	to look upon | to look on with favour
επιβλημα	that which is thrown over, a cover | a tapestry, hanging | that which is put on | embroidery | a patch
επιβοαω	to cry out
επιβουλη	a plan against, a plot
επιγαμβρευω	to enter into affinity with | to marry
επιγειος	of the earth, earthly
επιγινομαι	to arrive, arise, come on
επιγινωσκω	"directive" of  | to observe, perceive, discern, recognize | absol.:  | c. acc rei:  | c. acc pers.:  | to discover, ascertain, determine
επιγνωσις	acquaintance, discernment, recognition
επιγραφη	an inscription
επιγραφω	to write upon, inscribe
επιδεικνυμι	to show, exhibit, display | to display for oneself | as one's own | to show, point out, prove
επιδεχομαι	to allow of, admit of | to accept besides | to accept | to receive besides | to receive hospitably
επιδημεω	to be at home | to stay in | sojourn
επιδιατασσομαι	to add provisions to | a second will
επιδιδωμι	to give over, to hand | to give in, give way
επιδιορθοω	to set in order further
επιδυω	to go down, set
επιεικεια	
επιεικης	seemly, fitting | equitable, fair, moderate
επιεικια	fairness, moderation, gentleness | sweet reasonableness
επιζητεω	"directive" of  | to inquire for, seek after, wish for
επιθανατιος	condemned to death
επιθεσις	a laying on | an attack, assault
επιθυμεω	to set one's heart upon, desire, lust after, covet
επιθυμητης	one longing for, lustful after
επιθυμια	desire, longing | desire, lust
επικαθιζω	to sit upon
επικαλεω	to call, name, surname | to call upon, invoke, appeal to
επικαλυμμα	a cover, veil
επικαλυπτω	to cover over, cover up
επικαταρατος	accursed
επικειμαι	to be placed, lie on | to threaten, come on | to press upon
επικελλω	to run ashore
επικεφαλαιον	a poll-tax
επικουρια	aid, assistance
Επικουριος	an Epicurean
επικρινω	to decree, give sentence
επιλαμβανω	to lay hold of
επιλανθανομαι	to forget, neglect
επιλεγω	to say in addition | to call by name, to call | to choose | to choose for oneself
επιλειπω	to fail
επιλειχω	to lick over
επιλησμονη	forgetful­ness
επιλοιπος	still left, remaining
επιλυσις	release | solution, interpretation
επιλυω	to loose, release | to solve, settle, explain
επιμαρτυρεω	to bear witness to
επιμελεια	attention, care
επιμελεομαι	to take care of
επιμελως	carefully
επιμενω	to stay on, tarry | abide still | to continue
επινευω	to nod | to nod approval, consent
επινοια	a thought, design
επιορκεω	to swear falsely, forswear oneself
επιορκος	sworn falsely | perjured | a perjurer, false swearer
επιουσα	
επιουσιος	daily | for the coming day | for the morrow | for the coming day | for subsistence, needful | pertaining to | daily
επιπιπτω	to fall upon
επιπλησσω	to strike at, to punish | to rebuke, reprove
επιποθεω	to long for, desire
επιποθησις	longing
επιποθητος	greatly desired, longed for
επιποθια	longing
επιπορευομαι	to travel, journey to
επιραπτω	to sew upon
επιριπτω	to cast at | to cast | place upon
επισημος	bearing a mark | stamped, coined | Metaph.,  | notable, illustrious | notorious
επισιτισμος	a foraging | provisions, food
επισκεπτομαι	to inspect, examine | to visit | to visit with help, to care for | to visit with punishment
επισκευαζω	to equip, make ready | to make one’s preparations
επισκηνοω	to tent upon, spread a tabernacle over |  rest upon, cover
επισκιαζω	to throw a shadow upon, overshadow
επισκοπεω	to look upon, observe, examine | to visit, care for
επισκοπη	a visiting, visitation | office, charge | office of an
επισκοπος	a superintendent, guardian, overseer | a bishop
επισπαω	to draw on | to become as uncircumcised
επισπειρω	to sow upon | besides
επισταμαι	to know, know of, understand | SYN: 
επιστασις	a stopping | halting | collecting a crowd | superintendence | attention
επιστατης	a chief, commander, master
επιστελλω	to send to | to send a message | to write word
επιστημων	knowing, skilled
επιστηριζω	to make stronger, confirm
επιστολη	a message | a letter, an epistle
επιστομιζω	to bridle | to stop the mouth, to silence
επιστρεφω	to turn about, round | towards | to turn, cause to return | Intrans.,  | to turn, turn oneself around | to return
επιστροφη	a turning about | conversion
επισυναγω	to gather together | to gather together against
επισυναγωγη	a gathering together, assembly
επισυντρεχω	to run together again
επισυστασις	a gathering, a riotous throng
επισφαλης	prone to fall | dangerous
επισχυω	to make stronger | to grow stronger | be more urgent
επισωρευω	to heap together
επιταγη	= cl.,  | a command | with all authority
επιτασσω	to command, charge
επιτελεω	to complete, accomplish, execute | to complete for oneself, make an end | to pay in full, pay the tax, be subject to:
επιτηδειος	suitable, convenient | useful, necessary | necessaries
επιτιθημι	to lay, set | place upon | to provide | put on board | to throw oneself upon, attack | to add to
επιτιμαω	to honour | to raise in price | to mete out due measure | to award | to censure, rebuke, admonish
επιτιμια	citizenship, franchise | punishment, penalty
επιτρεπω	to turn to, commit, entrust | to yield, permit
επιτροπευω	to govern
επιτροπη	power to decide, authority
επιτροπος	an administrator, a steward | a guardian
επιτυγχανω	to light upon | to obtain, attain to
επιφαινω	to show forth | to appear
επιφανεια	a manifestation, appear­ance
επιφανης	renowned, illustrious, notable
επιφαυσκω	to shine forth
επιφερω	to bring upon or against | to impose, inflict
επιφωνεω	to call out, shout
επιφωσκω	to let shine | to dawn
επιχειρεω	to pat one's hand to | to take in hand, attempt
επιχεω	to pour upon
επιχορηγεω	to supply, provide
επιχορηγια	a supply
επιχριω	to spread on, anoint
εποικοδομεω	in NT, always metaph., of the spiritual life regarded as a building (Cremer, 449);  | to build upon | to build up
επονομαζω	to name, call by a name, surname
εποπτευω	to watch | look upon
εποπτης	an overseer | a spectator
επος	a word
επουρανιος	in | of heaven, heavenly
επτα	indecl.,  | seven
επτακις	seven times
επτακισχιλιοι	seven thousand
επταπλασιων	sevenfold
Εραστος	Erastus | a companion of St. Paul,  | The treasurer of Corinth, 
εραυναω	to search, examine
εργαζομαι	intrans.,  | to work, labour | to work at a trade | business, to trade | Trans.,  | to work, work out, do, produce, perform | work the sea | to work for, earn by working
εργασια	work, business | working, performance
εργατης	a field labourer, husbandman | a workman, labourer | a worker, doer
εργον	work, task, employment | a deed, action | that which is wrought | made, a work
ερεθιζω	to stir up, provoke | excitement | to stir up, stimulate
ερειδω	to prop, fix firmly | struck
ερευγομαι	to spit | spue out | to bellow, roar | to speak aloud, utter
ερευναω	
ερημια	a solitude, wilderness
ερημος	solitary, lonely, desolate, deserted | of persons,  | the desert | desert places
ερημοω	to desolate, lay waste
ερημωσις	a making desolate, laying waste
εριζω	to wrangle, strive
εριθια	ambition, self-seeking, rivalry
εριον	wool
ερις	strife, wrangling, contention
εριφιον	 
εριφος	a kid
Ερμας	Hermas
ερμηνεια	
ερμηνευτης	an interpreter
ερμηνευω	to explain | to interpret
ερμηνια	interpretation
Ερμης	acc,  | Hermes | the Greek god (Lat.  | a Christian: 
Ερμογενης	Hermogenes
ερπετον	a creeping thing, reptile
ερυθρος	red | the Red Sea
ερχομαι	to come | to go
ερω	
ερωταω	to ask, question | to ask, request
εσθης	clothing, raiment
εσθησις	clothing
εσθιω	to eat | to devour, consume
Εσλει	Esli
εσοπτρον	a mirror
εσπερα	evening | the west
εσπερινος	of the evening, evening
Εσρωμ	Esrom | Hezron
Εσρων	
εσχατος	last, utmost, extreme | of place: of the lowest or least honoured place,  | of time:  | of rank: 
εσχατως	extremely, utterly | to be at the point of death
εσω	to | within, into | within
εσωθεν	from within | within
εσωτερος	inner
εταιρος	a companion, comrade | my friend
ετερογλωσσος	of alien speech, of another tongue
ετεροδιδασκαλεω	to teach other | different doctrine
ετεροζυγεω	to be unequally yoked
ετερος	other | the other | the one . . . the other | the next | one's neighbour | another | other, another, different
ετερως	differently, otherwise
ετι	yet, as yet, still | of time;  | of the present (adhuc):  | of the past, mostly c. impf.:  | of the future:  | with a neg.:  | even, yet, still, further
ετοιμαζω	to prepare, make ready;  | absol., of hospitable preparation:  | c. acc rei:  | c. acc pers.: 
ετοιμασια	=  | readiness | preparation | foundation, firm footing
ετοιμος	prepared, ready | of things:  | of persons: 
ετοιμως	readily | to be ready
ετος	a year | how long? | yearly
ευ	well | to do good | to fare well | good! well done!
Ευα	Eve
ευαγγελιζω	to bring or announce glad tidings | to be proclaimed as glad tidings | to have glad tidings proclaimed | to proclaim glad tidings
ευαγγελιον	in cl.,  | a reward for good tidings | to make a thank-offering for good tidings | good tidings, good news | the gospel
ευαγγελιστης	an evangelist | in NT, a preacher of  | later, a writer of a gospel (eccl.).†
ευαρεστεω	to be well pleasing | to be well pleased
ευαρεστος	well-pleasing, acceptable
ευαρεστως	acceptably
Ευβουλος	Eubulus
 ευγε	well! good! well done!
ευγενης	well born, of noble race | noble-minded
ευδια	fair weather
ευδοκεω	to be well pleased, to think it good, to give consent | to be well pleased | take pleasure | c. dat. (Polyb., al.;  | as freq. in LXX,  | c. acc:  | seq.  | seq. 
ευδοκια	good pleasure, good-will, satisfaction, approval
ευεργεσια	a good deed, kindness, benefit
ευεργετεω	to do good, bestow benefit
ευεργετης	a benefactor
ευθετος	ready for use, fit
ευθεως	straightway, at once, directly
ευθυδρομεω	to run a straight course
ευθυμεω	to make cheerful | to be of good cheer
ευθυμος	kind | of good cheer
ευθυμως	cheerfully
ευθυνω	to direct | to make straight
ευθυς	straight, direct | straightforward, right
ευθυς(2)	straightway, directly
ευθυτης	uprightness
ευκαιρεω	to have leisure or opportunity | to devote one's leisure to
ευκαιρια	fitting time, opportunity
ευκαιρος	timely, seasonable, suitable | empty
ευκαιρως	seasonably, in season
ευκοπος	with easy labour, easy
ευλαβεια	caution, discretion | reverence, godly fear
ευλαβεομαι	to be cautious, to beware | to reverence
ευλαβης	cautious, circumspect | devout, religious, reverent
ευλογεω	to speak well of, praise | to give praise | As in LXX (=  | to bless, invoke blessings on | blessed | to bless, prosper, bestow blessings on
ευλογητος	blessed | of men ( | of God (Lft., 
ευλογια	fair speaking, flattering speech | praise | blessing, benediction | the act of blessing:  | a blessing
ευμεταδοτος	ready to impart
Ευνικη	Eunice
ευνοεω	to be favourable, kindly disposed
ευνοια	goodwill
ευνουχιζω	to make a eunuch of, castrate
ευνουχος	an emasculated man, a eunuch
Ευοδια	Euodia | Euodias
ευοδοω	to help on one's way | to have a prosperous journey | to prosper, be prospered, be successful
ευπαρεδρος	constantly attendant | waiting on
ευπειθης	ready to obey, compliant
ευπεριστατος	readily besetting
ευποιεω	to do good
ευποιια	beneficence | doing good | a benefit
ευπορεω	to prosper, be well off
ευπορια	facility | plenty, wealth
ευπρεπεια	goodly appearance, comeliness
ευπροσδεκτος	acceptable
ευπροσεδρος	Rec. for 
ευπροσωπεω	to look well, make a fair show
Ευρακυλων	the 
ευρισκω	to find | to find, find out | learn, discover | to find for oneself, gain, procure, obtain
ευροκλυδων	Euroclydon
ευρυχωρος	spacious, broad
ευσεβεια	piety, reverence | piety towards God, godliness
ευσεβεω	to reverence, show piety towards
ευσεβης	pious, godly, devout
ευσεβως	piously, religiously
ευσημος	conspicuous | clear | distinct
ευσπλαγχνος	in Hippocr., as medical term (LS, s.v.).  | tenderhearted, compassionate
ευσχημονως	decorously, becomingly
ευσχημοσυνη	seemliness, comeliness
ευσχημων	elegant, graceful, comely | seemly, becoming | wealthy, influential |  of honourable estate
ευτονως	vigorously, vehemently
